Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label,Attack
3389,6,2018-03-01 01:00:04,1401330,8,7,1132,1581,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,1936.017926,10.7041168,100095.0,251895.2301,968787,43,1401330,200190.0,385148.4939,1071833,43,1337752,222958.6667,365675.5627,968787,64650,0,0,0,0,168,148,5.708862295,4.995254508,0,1173,169.5625,317.7627981,100973.1958,0,0,0,1,0,0,0,0,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
3389,6,2018-03-01 01:00:04,2230949,8,8,1128,1874,661,0,141.0,222.6233206,1173,0,234.25,398.9009007,1345.6157,7.171835842,148729.9333,240731.5528,953185,56,2230949,318707.0,389336.5405,1146707,56,2089736,298533.7143,293598.937,953185,154766,0,0,0,0,172,172,3.585917921,3.585917921,0,1173,176.5882353,309.101128,95543.50735,0,0,1,1,0,0,0,1,1,187.625,141.0,234.25,0,0,0,0,0,0,8,1128,8,1874,8192,62872,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
53,17,2018-03-01 01:00:05,53227,2,2,82,390,41,41,41.0,0.0,195,195,195.0,0.0,8867.679937,75.14982997,17742.33333,15559.67906,29194,27,29194,29194.0,0.0,29194,29194,27,27.0,0.0,27,27,0,0,0,0,16,16,37.57491499,37.57491499,41,195,102.6,84.34927386,7114.8,0,0,0,0,0,0,0,0,1,128.25,41.0,195.0,0,0,0,0,0,0,2,82,2,390,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
445,6,2018-03-01 01:00:05,21286026,1,4,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.234895889,5321506.5,5146080.172,12100000,48,0,0.0,0.0,0,0,21300000,7095326.0,4565588.46,12100000,3177126,0,0,0,0,32,112,0.046979178,0.187916711,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,4,0.0,0.0,0.0,0,0,0,0,0,0,1,0,4,0,8192,0,0,32,3177174.0,0.0,3177174,3177174,9054426.0,4319810.079,12100000,5999859,Benign,0
443,6,2018-03-01 01:00:05,60713829,14,14,1068,5626,705,0,76.28571429,193.2031329,1460,0,401.8571429,604.5261154,110.254947,0.46117994,2248660.333,4277483.065,10200000,0,60700000,4670294.538,5243145.204,10200000,225,60700000,4669384.231,5244018.413,10200000,0,0,0,0,0,292,352,0.23058997,0.23058997,0,1460,230.8275862,464.1925454,215474.7192,0,0,1,1,0,0,0,1,1,239.0714286,76.28571429,401.8571429,0,0,0,0,0,0,14,1068,14,5626,8192,115,8,20,17700.16667,14465.90024,47228,11717,10100000.0,78833.06993,10200000,9985350,Benign,0
3389,6,2018-03-01 01:00:05,1396271,8,7,1132,1581,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,1943.032549,10.7429002,99733.64286,251987.3327,968792,2,1396271,199467.2857,383221.4183,1066726,2,1332807,222134.5,366012.3992,968792,63998,0,0,0,0,168,148,5.729546771,5.013353425,0,1173,169.5625,317.7627981,100973.1958,0,0,0,1,0,0,0,0,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
3389,6,2018-03-01 01:00:05,1704083,8,7,1128,1581,661,0,141.0,222.6233206,1173,0,225.8571429,430.0986044,1589.711299,8.802388147,121720.2143,241261.1723,937529,59,1704083,243440.4286,391247.1579,1125234,73,1580784,263464.0,331103.026,937529,109603,0,0,0,0,172,152,4.694607012,4.107781135,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
53,17,2018-03-01 01:00:06,1450,1,1,78,158,78,78,78.0,0.0,158,158,158.0,0.0,162758.6207,1379.310345,1450.0,0.0,1450,1450,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,689.6551724,689.6551724,78,158,104.6666667,46.18802154,2133.333333,0,0,0,0,0,0,0,0,1,157.0,78.0,158.0,0,0,0,0,0,0,1,78,1,158,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
3389,6,2018-03-01 01:00:06,3895923,14,7,1380,392,676,0,98.57142857,188.3069157,291,0,56.0,105.3976597,454.8344513,5.390250269,194796.15,265400.9764,953229,32,3895923,299686.3846,341844.379,1188990,35631,3860279,643379.8333,354090.237,987356,159232,0,0,0,0,292,152,3.59350018,1.79675009,0,676,80.54545455,160.7837137,25851.4026,0,0,1,1,0,0,0,1,0,84.38095238,98.57142857,56.0,0,0,0,0,0,0,14,1380,7,392,8192,62620,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
59808,6,2018-03-01 01:00:06,86428118,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.023140617,86400000.0,0.0,86400000,86400000,86400000,86400000.0,0.0,86400000,86400000,0,0.0,0.0,0,0,0,0,0,0,40,0,0.023140617,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62611,-1,0,20,0.0,0.0,0,0,86400000.0,0.0,86400000,86400000,Benign,0
445,6,2018-03-01 01:00:06,687236,2,2,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,5.820416858,229078.6667,396742.9806,687198,17,687219,687219.0,0.0,687219,687219,687215,687215.0,0.0,687215,687215,0,0,0,0,64,40,2.910208429,2.910208429,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,8192,0,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
3389,6,2018-03-01 01:00:06,1400356,8,7,1132,1581,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,1937.364499,10.71156192,100025.4286,251909.0721,968972,4,1400356,200050.8571,387321.5543,1076698,4,1337486,222914.3333,365887.0895,968972,63553,0,0,0,0,168,148,5.712833022,4.998728895,0,1173,169.5625,317.7627981,100973.1958,0,0,0,1,0,0,0,0,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
445,6,2018-03-01 01:00:06,238610,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,16.76375676,79536.66667,137719.1147,238561,0,238610,119305.0,168722.7491,238610,0,0,0.0,0.0,0,0,0,0,0,0,72,32,12.57281757,4.190939189,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
22,6,2018-03-01 01:00:06,3373277,11,11,1195,1969,648,0,108.6363636,196.1154113,976,0,179.0,364.1864907,937.9603276,6.521848043,160632.2381,224881.938,494862,10,3373277,337327.7,233644.8379,505166,23,2879287,287928.7,239240.4778,494882,67,0,0,0,0,360,360,3.260924021,3.260924021,0,976,137.5652174,282.6775912,79906.62055,0,0,0,1,0,0,0,0,1,143.8181818,108.6363636,179.0,0,0,0,0,0,0,11,1195,11,1969,29200,230,7,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
49539,6,2018-03-01 01:00:06,36,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,55555.55556,36.0,0.0,36,36,36,36.0,0.0,36,36,0,0.0,0.0,0,0,0,0,0,0,40,0,55555.55556,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,258,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
3389,6,2018-03-01 01:00:07,1401008,8,7,1132,1581,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,1936.46289,10.70657698,100072.0,251802.8506,968962,4,1401008,200144.0,385297.2469,1072123,4,1338504,223084.0,365719.9482,968962,62875,0,0,0,0,168,148,5.710174389,4.99640259,0,1173,169.5625,317.7627981,100973.1958,0,0,0,1,0,0,0,0,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
3389,6,2018-03-01 01:00:08,1402947,8,7,1132,1581,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,1933.786522,10.69177952,100210.5,251867.6705,968819,4,1402947,200421.0,386198.8732,1074467,4,1339241,223206.8333,365621.1727,968819,64272,0,0,0,0,168,148,5.70228241,4.989497109,0,1173,169.5625,317.7627981,100973.1958,0,0,0,1,0,0,0,0,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
3389,6,2018-03-01 01:00:08,1731096,8,7,1144,1581,677,0,143.0,227.9699228,1173,0,225.8571429,430.0986044,1574.147245,8.665030709,123649.7143,245511.7929,953210,2,1731096,247299.4286,389734.5254,1125175,2,1611801,268633.5,335976.6818,953210,121341,0,0,0,0,172,152,4.621349711,4.043680997,0,1173,170.3125,319.4027173,102018.0958,0,0,1,1,0,0,0,1,0,181.6666667,143.0,225.8571429,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
3389,6,2018-03-01 01:00:09,1765237,8,7,1128,1581,661,0,141.0,222.6233206,1173,0,225.8571429,430.0986044,1534.638125,8.497442553,126088.3571,245616.4944,953291,71,1765237,252176.7143,397385.7509,1146302,71,1633504,272250.6667,334587.3558,953291,110569,0,0,0,0,172,152,4.531969362,3.965473191,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
8900,6,2018-03-01 01:00:10,101028,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29.69473809,50514.0,71409.29962,101008,20,101028,101028.0,0.0,101028,101028,0,0.0,0.0,0,0,0,0,0,0,40,20,19.79649206,9.898246031,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,1024,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
4230,6,2018-03-01 01:00:10,86515943,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.023117127,86500000.0,0.0,86500000,86500000,86500000,86500000.0,0.0,86500000,86500000,0,0.0,0.0,0,0,0,0,0,0,40,0,0.023117127,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62620,-1,0,20,0.0,0.0,0,0,86500000.0,0.0,86500000,86500000,Benign,0
3389,6,2018-03-01 01:00:10,3959823,15,8,1380,443,676,0,92.0,183.2332627,291,0,55.375,97.59528311,460.3741127,5.808340423,179991.9545,247880.0294,953531,52,3959823,282844.5,341182.4112,1252371,26501,3908463,558351.8571,366529.2846,1047795,159675,0,0,0,0,324,172,3.788048102,2.020292321,0,676,75.95833333,154.6011641,23901.51993,0,0,1,1,0,0,0,1,0,79.26086957,92.0,55.375,0,0,0,0,0,0,15,1380,8,443,8192,62658,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
3389,6,2018-03-01 01:00:10,1414347,8,7,1132,1581,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,1918.199706,10.60560103,101024.7857,251739.7906,968778,4,1414347,202049.5714,386713.1254,1077054,4,1351650,225275.0,364645.9422,968778,63415,0,0,0,0,168,148,5.656320549,4.949280481,0,1173,169.5625,317.7627981,100973.1958,0,0,0,1,0,0,0,0,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
55384,6,2018-03-01 01:00:10,450684,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,4.437699142,450684.0,0.0,450684,450684,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,2.218849571,2.218849571,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,230,259,0,32,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
3389,6,2018-03-01 01:00:11,5164140,12,7,1144,1581,677,0,95.33333333,195.0111108,1173,0,225.8571429,430.0986044,527.6774061,3.679218611,286896.6667,513462.4592,2108933,4,5164140,469467.2727,640261.393,2108933,4,4388810,731468.3333,850233.0727,2354874,123337,0,0,0,0,252,152,2.323717018,1.355501594,0,1173,136.25,292.277063,85425.88158,0,0,1,1,0,0,0,1,0,143.4210526,95.33333333,225.8571429,0,0,0,0,0,0,12,1144,7,1581,8192,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
3389,6,2018-03-01 01:00:11,2278772,8,8,1144,1618,677,0,143.0,227.9699228,1173,0,202.25,403.7533724,1212.056318,7.021325521,151918.1333,237310.0669,937609,41,2278772,325538.8571,518261.7289,1493262,41,2099750,299964.2857,286882.0245,937609,154425,0,0,0,0,172,172,3.51066276,3.51066276,0,1173,162.4705882,310.9459595,96687.38971,0,0,0,1,0,0,0,0,1,172.625,143.0,202.25,0,0,0,0,0,0,8,1144,8,1618,8192,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
2323,6,2018-03-01 01:00:11,21,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,95238.09524,21.0,0.0,21,21,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,47619.04762,47619.04762,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,65196,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
6049,6,2018-03-01 01:00:11,116101,2,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,25.83957072,58050.5,82051.96378,116070,31,116101,116101.0,0.0,116101,116101,0,0.0,0.0,0,0,0,0,0,0,40,20,17.22638048,8.61319024,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,1024,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
445,6,2018-03-01 01:00:12,128187,3,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,31.2044123,42729.0,73145.01461,127188,51,128187,64093.5,89301.2225,127239,948,0,0.0,0.0,0,0,0,0,0,0,72,32,23.40330923,7.801103076,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,8192,8192,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
445,6,2018-03-01 01:00:12,393150,5,4,286,170,103,0,57.2,52.48523602,131,0,42.5,61.79805822,1159.862648,22.89202594,49143.75,67115.34032,130305,28,393041,98260.25,64182.18229,130413,1987,393122,131040.6667,1351.315039,132601,130252,0,0,0,0,112,92,12.71779219,10.17423375,0,131,45.6,52.98469381,2807.377778,0,0,0,1,0,0,0,0,0,50.66666667,57.2,42.5,0,0,0,0,0,0,5,286,4,170,8192,0,3,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
3389,6,2018-03-01 01:00:12,3411478,10,7,1122,1581,661,0,112.2,204.8478026,1173,0,225.8571429,430.0986044,792.3252033,4.983177379,213217.375,365034.4593,1274776,71,3411478,379053.1111,474203.3196,1274776,71,3281724,546954.0,541836.6412,1463067,132792,0,0,0,0,212,152,2.931280811,2.051896568,0,1173,150.1666667,303.3771192,92037.67647,0,0,1,1,0,0,0,1,0,159.0,112.2,225.8571429,0,0,0,0,0,0,10,1122,7,1581,8192,62878,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
55540,6,2018-03-01 01:00:12,27,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,74074.07407,27.0,0.0,27,27,27,27.0,0.0,27,27,0,0.0,0.0,0,0,0,0,0,0,40,0,74074.07407,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,256,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
3389,6,2018-03-01 01:00:13,1702606,8,7,1128,1581,661,0,141.0,222.6233206,1173,0,225.8571429,430.0986044,1591.090364,8.810024163,121614.7143,241320.0837,937562,40,1702606,243229.4286,385227.5024,1110925,40,1593708,265618.0,330165.8226,937562,112590,0,0,0,0,172,152,4.698679554,4.111344609,0,1173,169.3125,317.731274,100953.1625,0,0,1,1,0,0,0,1,0,180.6,141.0,225.8571429,0,0,0,0,0,0,8,1128,7,1581,8192,62872,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
7550,6,2018-03-01 01:00:13,86243894,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.023190048,86200000.0,0.0,86200000,86200000,86200000,86200000.0,0.0,86200000,86200000,0,0.0,0.0,0,0,0,0,0,0,40,0,0.023190048,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,62620,-1,0,20,0.0,0.0,0,0,86200000.0,0.0,86200000,86200000,Benign,0
3389,6,2018-03-01 01:00:13,3992114,13,7,1389,392,682,0,106.8461538,195.1485956,291,0,56.0,105.3976597,446.1295444,5.009876972,210111.2632,297696.726,953193,29,3992114,332676.1667,393725.5922,1241555,37450,3806958,634493.0,436401.4504,1135790,165624,0,0,0,0,272,152,3.256420032,1.75345694,0,682,84.80952381,164.7669928,27148.1619,0,0,1,1,0,0,0,1,0,89.05,106.8461538,56.0,0,0,0,0,0,0,13,1389,7,392,8192,62649,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
3389,6,2018-03-01 01:00:13,1406893,8,7,1132,1581,661,0,141.5,222.7920235,1173,0,225.8571429,430.0986044,1928.362711,10.66179162,100492.3571,251794.7868,968793,37,1406893,200984.7143,387223.2294,1077351,37,1343034,223839.0,365346.3385,968793,65682,0,0,0,0,168,148,5.686288865,4.975502757,0,1173,169.5625,317.7627981,100973.1958,0,0,0,1,0,0,0,0,0,180.8666667,141.5,225.8571429,0,0,0,0,0,0,8,1132,7,1581,8192,62868,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign,0
